Complexity,Loss,Equation
1,218.45326,"3.067828"
3,174.2603,"x1 * 7.3429403"
5,165.49768,"(x1 * 7.2984715) + 2.9603062"
6,102.51462,"(abs(x0) * x1) * 9.617609"
7,80.771255,"(x0 * x0) * (x1 * 5.2150297)"
9,67.49883,"((x0 * 5.288622) * (x0 * x1)) - -3.6469944"
11,61.755615,"(3.6262183 - x6) + (x0 * ((5.234698 * x0) * x1))"
12,45.905376,"(5.282856 * (((x0 * x0) * x1) - abs(x2))) - -7.802322"
13,45.90536,"(((x0 * (x1 * x0)) - abs(abs(x2))) * 5.2830534) - -7.8021264"
14,44.586796,"5.2842565 * ((x0 * (x0 * x1)) - ((abs(x2) + -1.4765078) * 1.2498488))"
16,33.56896,"(5.0667195 * ((x1 * (x0 * x0)) - (abs(x2) + log(abs(x2))))) - -3.3978534"
