Complexity,Loss,Equation
1,122.57885,"2.9181588"
3,108.93146,"x1 * 4.6582093"
5,100.07021,"(x1 * 4.696154) + 2.9770627"
6,60.528355,"(abs(x0) * 8.434204) * x1"
7,49.128036,"x0 * (x1 * (x0 * 4.8676124))"
9,43.605534,"(((x1 * x0) * x0) * 4.786743) - -2.3551018"
11,38.81511,"(x0 * (x0 * (x1 * 4.8553867))) - (x5 + -2.3572543)"
13,33.789883,"(((x0 * x0) * x1) * 4.9384317) - (x5 + log(abs(x2)))"
14,27.11368,"(x0 * ((x1 * 4.6624117) * x0)) - (abs(x2 * 6.623289) + -8.016841)"
16,21.937527,"((x0 * x1) * (x0 * 4.7543926)) - (-8.132878 + (x5 + abs(x2 * -6.809581)))"
17,21.928877,"((x0 * 4.7296066) * (x0 * x1)) - ((x5 + abs(abs(x2 * -6.7018476))) + -8.086463)"
18,18.811935,"(((x0 * x1) * x0) * 4.7543926) - ((x5 + -8.132878) + (x5 + abs(x2 * -6.809581)))"
20,17.734966,"(x1 * (x0 * (x0 * 4.8651996))) - (x5 + ((abs(x2 * 6.8608236) + (x5 * 2.0185611)) + -8.227472))"
22,17.734964,"((x1 * 4.865194) * (x0 * x0)) - ((((abs(x2 * -6.860766) + -11.431621) + x5) + 3.2042093) + (x5 * 2.0184784))"
27,17.26892,"(((1.965337 * ((x1 * x0) * x0)) - (((abs(x2) + abs(x2)) + (sqrt(abs(x2)) + x5)) + -3.5307167)) * 2.4494383) - (x19 * -0.18978782)"
