Complexity,Loss,Equation
1,188.48068,"3.1411605"
3,150.55095,"x1 * 6.951412"
5,143.319,"(x1 * 6.7714047) - -2.6947315"
6,86.02742,"abs(x0 * 9.886816) * x1"
7,68.55999,"((x1 * x0) * x0) * 6.272736"
9,63.060085,"(x1 * ((x0 * x0) * 6.259285)) - x5"
10,51.824955,"((abs(x0) * x1) - log(abs(x2))) * 7.282133"
11,30.596432,"((x0 * (x0 * x1)) - log(abs(x2))) * 5.6955633"
13,25.404732,"((((x0 * x1) * x0) - log(abs(x2))) * 5.681379) - x5"
15,21.44349,"(((((x0 * x1) * x0) - log(abs(x2))) * 1.9340999) - x5) * 2.92297"
17,9.386308,"(((x0 * (x0 * x1)) - log(abs(x2))) - (x5 - (x4 * x3))) * 5.0688205"
19,5.9680066,"((((x0 * (x1 * x0)) - log(abs(x2))) - (x5 - (x4 * x3))) * 5.0688205) + x5"
21,3.260537,"((((x4 * x3) + ((((x0 * x0) * x1) - log(abs(x2))) * 1.5838869)) - x5) * 3.6045156) + -0.40493757"
22,2.4344063,"(4.1435614 * (((x3 * x4) + ((((x1 * x0) * x0) - log(abs(abs(x2)))) * 1.3672951)) - x5)) + x5"
25,1.9489361,"(((x4 * x3) + (((((x1 * (x0 * x0)) * 1.3439369) - log(abs(x2))) - (x5 - 0.48320857)) - 0.42658067)) * 4.473806) + x5"
28,1.8612976,"(((((((x0 * (x1 * x0)) - log(abs(x2))) * 1.4142139) - x5) - 0.072185665) + (x4 * x3)) * 4.1398983) - (0.77804214 - (abs(x2) + x5))"
30,1.7775004,"(((((((x0 * (x1 * x0)) - log(abs(x2))) * 1.4142139) - x5) - 0.072185665) + (x4 * x3)) * 4.1398983) - (0.77804214 - (abs(x2) + (x5 + -0.28994894)))"
