Complexity,Loss,Equation
1,138.91821,"3.2356472"
3,116.28945,"x1 * 5.6581626"
5,107.33222,"(x1 + 0.5415223) * 5.531841"
7,56.307144,"(x0 * 5.1313314) * (x1 * x0)"
9,46.608616,"3.1145005 - ((x0 * (x1 * x0)) * -5.1102295)"
11,42.588318,"(3.1145005 - (x0 * (x1 * (x0 * -5.1102295)))) - x5"
13,40.38392,"((1.948943 * (x1 * (x0 * x0))) + (1.2016956 - x5)) * 2.6249213"
15,38.088615,"((x3 * x4) + (((x0 * (x0 * x1)) - -0.6211014) * 1.7719691)) * 2.903421"
16,26.923807,"1.7994746 - (log(x2 * x2) - ((x5 - ((x1 * x0) * x0)) * -4.5179214))"
20,20.485579,"(x3 - ((2.4943802 - ((x1 * (x0 * x0)) * 0.2417254)) * (log(x2 * x2) - -22.086885))) - -54.101795"
24,16.227085,"((x1 - x5) + (x3 - ((2.4943802 - (x0 * ((x0 * x1) * 0.2417254))) * (log(x2 * x2) - -22.086885)))) - -54.101795"
25,15.353948,"((0.87918514 - (log(x2 * x2) - ((log(x2 * x2) - (x0 * (7.9678555 * (x0 * x1)))) * -0.62973046))) - x5) - x5"
28,11.94461,"((((2.4448667 * (0.19961748 - log(x2 * x2))) - (((-0.8319589 - ((x0 * x0) * 7.8237987)) * 0.6331338) * x1)) + (2.9101374 - 3.4470818)) - x5) - x5"
32,11.939286,"((((0.67844784 - x2) - x5) * 2.3597245) + -1.0710452) + ((((x2 - log(x2 * x2)) * (4.4778085 - x2)) - ((-1.0565108 - ((x0 * x0) * 9.6749115)) * x1)) * 0.50792044)"
36,11.693203,"((((((((0.61111534 - log(x2 * x2)) * 2.4492583) - x2) - ((-0.87291527 - (x0 * (x0 * 7.844431))) * (x1 * 0.629651))) + 2.0125408) - (x3 * -0.51375747)) - (3.5432398 - x2)) - x5) - x5"
