Complexity,Loss,Equation
1,176.24667,"3.5543861"
3,150.62036,"x1 * 5.9887133"
5,140.6375,"(x1 * 5.78968) - -3.165637"
6,83.39855,"abs(x0 * 10.580076) * x1"
7,68.58504,"((x1 * x0) * x0) * 6.4058037"
9,57.07705,"(((x0 * 6.3761907) * x0) * x1) + 3.392773"
11,51.976868,"(((x0 * 6.344244) * (x1 * x0)) + 3.3806543) - x5"
13,47.99764,"((x1 * x0) * (x0 * 6.2817483)) + (3.3558185 - (x5 * 2.9586523))"
14,39.784756,"(9.022186 - abs(x2 * 7.2397385)) + ((x1 * (x0 * x0)) * 6.2782965)"
16,34.720303,"(((x1 * x0) * 6.2465487) * x0) + ((9.003524 - abs(x2 * 7.2316957)) - x5)"
18,30.810644,"(((x0 * 6.1845493) * (x1 * x0)) + (8.967742 - (abs(x2) * 7.216981))) - (x5 * 2.9425194)"
20,29.59261,"(((x0 * (x0 * (x1 * 6.2753496))) - abs((x4 - 7.1120124) * x2)) + 8.866203) - (x5 * 2.8195665)"
22,28.569101,"(((x0 * (x0 * (x22 + (x1 * 6.2753496)))) - abs((x4 - 7.1120124) * x2)) + 8.866203) - (x5 * 2.8195665)"
24,27.36897,"((((x22 + (x1 * 6.297062)) * (x0 * x0)) + 8.821562) - ((7.069071 - x4) * abs(x2))) - (x5 * (2.928504 - x4))"
28,26.98734,"((7.968198 - abs(x2 * (7.2422986 - x4))) - ((-0.32403314 + x5) * (3.0013063 - x4))) + (x0 * ((((x1 * 6.334595) + x22) * x0) - x48))"
30,26.987001,"((7.968198 - ((7.2422986 - x4) * abs(x2))) - ((-0.32403314 + x5) * (3.0013063 - x4))) + (x0 * (((((x1 * 6.334595) + x22) * x0) - x48) - -0.0011300206))"
