Complexity,Loss,Equation
1,19.050287,"0.035094142"
3,13.902645,"x4 * x3"
5,10.226899,"(x4 * 2.8196664) * x3"
7,7.7698092,"x1 + ((x4 * x3) * 2.885607)"
9,7.3040543,"(x1 * 1.6644421) - ((x3 * x4) * -2.92911)"
10,5.9042807,"(x1 * abs(x0)) - (x4 * (x3 * -2.8851576))"
11,1.7435907,"((x0 * (x1 * x0)) + (x3 * x4)) * 2.3541818"
13,0.9767852,"((x1 * (x0 * x0)) * 2.0392458) - (x3 * (x4 * -3.0242252))"
15,0.964469,"((x0 * x0) * (x1 * 2.03428)) - ((x4 + -0.036746595) * (x3 * -3.0164707))"
17,0.9589311,"((x0 * x1) * (x0 * 2.033344)) - ((x3 * ((x4 * -3.020781) + 0.10811778)) - -0.074621506)"
18,0.9429198,"(((x4 * 3.019556) + (abs(x44) * -0.18671559)) * x3) + (((x0 * 2.0372047) * x0) * x1)"
20,0.9387027,"(x0 * ((x1 * x0) * 2.036348)) + ((x3 * ((x4 * 3.0232956) + (abs(x44) * -0.18190339))) - 0.06523878)"
23,0.9379102,"(x0 * ((x1 * x0) * (((x46 * -0.11693811) * x3) + 2.0247388))) + ((x3 * (-0.10317368 - (x4 * -3.0281465))) + -0.10317368)"
24,0.92971486,"((((abs(x48) + (x3 * x46)) * -0.12798947) + 2.1165595) * ((x0 * x1) * x0)) + (x3 * (-0.10761286 - (x4 * -3.0325878)))"
26,0.9240162,"((-0.10484571 - (x4 * -3.037132)) * x3) + (((((x46 * x3) + abs(x48)) * -0.12818767) + 2.11564) * (((x0 * x0) * x1) + -0.037506))"
27,0.91768265,"(((x0 * ((-0.108816504 * (x3 * (x46 + x27))) + 2.0174472)) * ((x1 * x0) - -0.031008454)) + -0.08075134) + ((-0.10646476 - (x4 * -3.0207608)) * x3)"
29,0.9160728,"(((x1 * (x0 - -0.01830442)) - -0.03786651) * (((x3 * ((x46 + x27) * -0.11643409)) + 2.0095801) * x0)) + (((-0.09956671 - (x4 * -3.0321667)) * x3) + -0.08413678)"
30,0.9157495,"((-0.1068936 - (x4 * -3.032668)) * x3) + (((((((x46 * (x3 - x45)) + abs(x48)) * -0.11560754) + 2.1162844) * x0) * ((x1 * x0) - -0.033275507)) + -0.07704865)"
