Complexity,Loss,Equation
1,137.4791,"3.121467"
3,121.562805,"x1 * 5.1303873"
5,111.70831,"(x1 * 5.1403713) + 3.1390092"
6,76.51871,"(abs(x0) * 7.7004747) * x1"
7,65.92153,"x0 * ((x0 * 4.585453) * x1)"
9,55.141182,"3.2835886 - (((x1 * -4.615037) * x0) * x0)"
11,46.24538,"(((x0 * (x1 * x0)) - x6) + 0.699912) * 4.3064003"
13,28.646791,"(log(abs(x2)) * -5.096473) - ((-4.9294076 * x1) * (x0 * x0))"
15,23.097218,"((log(abs(x2)) * -5.0787406) - (x1 * (x0 * (x0 * -4.900565)))) - x6"
17,19.55057,"((log(abs(x2)) * -5.0787406) - (((x1 * -4.900565) * x0) * x0)) - (x6 + x6)"
19,18.003572,"(((log(abs(x2)) * -5.0285563) - (x6 + ((x1 * x0) * (x0 * -4.8522477)))) - x6) - x6"
21,17.922705,"(((0.013086599 - x6) * 4.2717667) + (log(abs(x2)) * -5.0394473)) - (((x1 * (x0 * x0)) * -4.8672156) - x6)"
24,16.258741,"(((abs(x4) * (x26 - x6)) + (log(abs(x2)) * -5.0704913)) - (((x0 * x0) * -4.89698) * x1)) + (x6 * -2.4365554)"
