Complexity,Loss,Equation
1,4.006532,"0.087328486"
3,1.670768,"x4 * x3"
5,0.92761785,"(x4 * x3) * 1.9634203"
7,0.9228781,"(x3 + 0.03732776) * (x4 * 1.9807242)"
9,0.895206,"x3 * ((x4 - (x0 * 0.080772325)) * 1.9812491)"
11,0.88778406,"((x3 - -0.046048533) * (x4 - (x0 * 0.08501356))) * 1.9887424"
13,0.88198036,"(x3 * 1.9678735) * (x4 - (0.03834251 * (x0 + (x0 - x3))))"
15,0.87509125,"((x4 - (((x0 * 2.7825713) - x3) * 0.03152076)) * (x3 - -0.042376336)) * 1.9813498"
17,0.86810744,"(x3 - -0.040670246) * ((x4 - ((x36 + ((x0 * 2.6615279) - x3)) * 0.032181878)) * 1.9787952)"
19,0.8655,"(((x3 - -0.040640622) * (x4 - ((x36 + ((x0 * 2.3376093) - x3)) * 0.036366988))) * 1.988923) + -0.056017764"
23,0.8624938,"(x3 * 1.9584267) * (x4 - ((x0 * 0.1019378) + ((-0.76313025 - (((x8 + -0.7183237) - x33) * (x18 - x3))) * 0.029286323)))"
25,0.8525494,"((x4 - (((x0 + ((x33 - ((x18 - x3) * ((1.4306854 - x33) + x8))) * 0.3876194)) - x3) * 0.073154904)) * x3) * 1.9616011"
27,0.8456919,"((x4 - (((x0 + ((x19 - ((x18 - x3) * ((1.7357243 - x33) + x8))) * 0.35044786)) - x3) * 0.076393954)) * (x3 + 0.0390747)) * 1.9790275"
