Complexity,Loss,Equation
1,106.914276,"2.5976977"
3,96.123856,"x1 * 4.2716694"
5,85.5446,"(x5 - x1) * -4.195099"
6,70.37426,"(abs(x0) * 7.464206) * x1"
7,62.798218,"((x0 * 5.0838914) * x1) * x0"
8,62.789886,"(x1 * abs(x0 * -7.537994)) - -2.7543018"
9,55.404125,"(x5 - (x1 * (x0 * x0))) * -4.2207217"
11,49.38415,"(x5 + (-0.58522856 - ((x0 * x1) * x0))) * -4.195099"
12,37.568905,"7.067513 - ((abs(x2) - ((x0 * x0) * x1)) * 5.3537536)"
14,31.08579,"6.290206 - (((abs(x2) - ((x1 * x0) * x0)) + x5) * 4.542307)"
15,31.085789,"abs(6.2901754) - (((x5 + abs(x2)) - (x0 * (x0 * x1))) * 4.542283)"
16,26.488964,"((((abs(x2) * 1.9051802) + x5) - ((x1 * x0) * x0)) * -4.1475043) - -9.149496"
18,25.958857,"(x46 - -9.143946) + (((x5 + abs(x2 * -1.8892442)) - (x0 * (x0 * x1))) * -4.164922)"
19,25.628765,"((-4.1474957 * ((x5 + abs(x2 * abs(1.9050915))) - ((x1 * x0) * x0))) - -9.149233) + x5"
20,25.202965,"((((x5 + (0.04435763 - (abs(x2) * -1.7350471))) - (x1 * (x0 * x0))) * -4.5071206) + x5) - -9.289694"
23,25.115782,"((x46 - (-9.129597 + abs(0.3880311))) + (((x5 + abs(-1.8769625 * x2)) - ((x0 * x0) * x1)) * -4.1823435)) + x5"
24,25.028076,"(((0.75378317 - ((abs(x2) + x5) - (x0 * ((x1 * 0.60414386) * x0)))) * 7.776609) + ((x5 * 3.6074076) + x5)) - -3.1963372"
26,24.802977,"(((5.802586 - ((abs(x2) + (x5 - (((x0 * x1) * 0.61959726) * x0))) * 7.6610665)) + (x5 * 3.4981275)) + (x5 - -3.1800892)) + x30"
28,24.18408,"((3.5566504 * x5) + x46) + ((x5 - -3.1971262) + ((x43 + 5.819229) - (((x5 + abs(x2)) - ((x0 * (x1 * 0.6030257)) * x0)) * 7.735113)))"
30,24.109491,"((((x5 - -3.1263673) + (x43 + 5.7477345)) + (x5 * 3.5069668)) - (((x5 + abs(x2)) - (x0 * (x0 * ((x1 * 0.6154689) + 0.021520507)))) * 7.696766)) + x46"
