Complexity,Loss,Equation
1,1.0653716,"-0.017483061"
3,1.0632182,"x18 * 0.04859471"
5,1.061707,"(x12 * x34) * -0.060013916"
7,1.0582796,"(x32 * (x20 * -0.04559931)) * x32"
9,1.0561982,"-0.04321398 * (((x32 * x20) * x32) - x7)"
11,1.0539266,"((x19 + x32) * ((x32 * x20) + 0.3556716)) * -0.05250288"
13,1.0500388,"(1.1460196 - x29) * (((x32 * (x32 * x20)) - x7) * -0.04055138)"
15,1.0497656,"(((1.1542835 - x29) * -0.040356014) * ((x32 * (x32 * x20)) - x7)) + -0.016534612"
17,1.0472578,"((((x32 * x20) * (x32 + (x19 - (x10 * x29)))) + 0.07776517) - x18) * -0.04793478"
19,1.044713,"(((x44 - x26) * x19) + (((x20 * (x32 * x32)) - x7) * (1.0180709 - x29))) * -0.04503606"
21,1.0444334,"(((((x20 * (x32 * x32)) - x7) * (1.0124094 - x29)) + ((x44 - x26) * x19)) * -0.045084633) - 0.016737962"
23,1.0409429,"((x32 * (x20 * ((x19 + x32) - (x10 * x29)))) + (((x19 + x35) * (x44 - x26)) - x18)) * -0.04793478"
25,1.0405787,"((((x44 - x26) * (x35 + x19)) + (((x32 * x20) * ((x19 + x32) - (x10 * x29))) - x18)) + 0.372095) * -0.04953211"
27,1.0396228,"((((x32 * (x20 * ((x19 + x32) - (x10 * x29)))) + ((x19 + x35) * ((x44 + 0.2252157) - x26))) - x26) - x18) * -0.048508283"
30,1.037435,"((((x44 - x26) * (x19 + x39)) + ((x32 * x20) * ((x19 - (x10 * x29)) + (x32 - x7)))) + ((sqrt(0.23550199) - x20) * x21)) * -0.03962604"
31,1.0371963,"(((((x44 - x26) * (x19 + x35)) + ((x32 * x20) * (((x19 - (x10 * x29)) + x32) - (x4 * x40)))) - (x21 * x20)) - x40) * -0.03962604"
32,1.0351609,"-0.03962604 * (((x44 - x26) * (x19 + x39)) + (((x32 * x20) * ((x19 - (x10 * x29)) + (x32 - (x25 * x26)))) + ((sqrt(0.23550199) - x20) * x21)))"
33,1.0335364,"((((x19 + x39) * (x44 - x26)) + (x32 * (x20 * (((x19 - (x10 * x29)) + (x32 - x7)) - (x25 * x26))))) + ((0.48529798 - x20) * x21)) * -0.04958595"
35,1.0315187,"(((x44 - x26) * (x19 + x39)) + ((((x32 * x20) * (((x19 - (x10 * x29)) + (x32 - x21)) - (x25 * x26))) + ((0.492331 - x20) * x21)) - x7)) * -0.05067605"
