Complexity,Loss,Equation
1,67.14467,"0.3091972"
2,66.12808,"abs(x0)"
3,44.360275,"x0 * 4.7698507"
5,20.362923,"(x0 - x1) * 4.8088355"
7,13.866376,"(x0 - (x1 + x3)) * 4.193395"
9,7.3259916,"((x2 + (x0 - x1)) - x3) * 4.017931"
11,6.1835594,"x0 - ((((x2 - x3) - x1) + x0) * -4.000225)"
13,3.974205,"x3 + ((((x0 - (-0.6977872 * x2)) - x1) - x3) * 4.328946)"
15,2.7672207,"(((x0 - (x2 * -0.60933405)) - x1) * 5.0367646) + ((0.02680278 - x3) * 2.9020004)"
17,1.9353838,"((((x0 - (x2 * -0.60587627)) - x1) - x3) * 5.0064816) + ((x3 * 2.0142584) - x5)"
19,1.811319,"(((((x3 * -0.58268744) + ((x0 - (x2 * -0.41038707)) - x1)) * 4.9926186) + 0.015205064) + x4) + x2"
21,1.0296926,"x3 + (((x4 + ((((x0 - (x2 * -0.6058992)) - x1) - x3) * 4.9734373)) + 0.053832933) - (x5 - x3))"
23,1.0285478,"(x4 + (((((x0 - (x2 * -0.6070499)) - x1) - x3) * 4.959607) + ((x3 * 0.95884985) - x5))) + (x3 - -0.054746825)"
27,1.0275215,"x3 + ((((((x0 - (x2 * -0.52435416)) - x1) - x3) * 4.002306) + ((x4 - x5) + ((x0 + x2) * 0.9135386))) - (x1 * 1.0001025))"
29,1.0273447,"x3 + (((((((((x0 - (x2 * -0.62532246)) - x1) - x3) * 4.1390476) + (x4 - x5)) + (x0 - (x2 * -0.5491926))) * 0.938721) - x1) * 1.0242139)"
