Complexity,Loss,Equation
1,141.57245,"2.5500214"
3,113.28404,"x1 * 5.7479043"
5,105.82766,"(x1 * 5.829202) - -2.732025"
6,65.689644,"abs(x0 * 8.438557) * x1"
7,52.288834,"((x0 * x0) * x1) * 5.1658916"
9,45.696392,"(x0 * ((x1 * 5.168686) * x0)) - -2.5676422"
11,39.27151,"(((x0 * x1) * x0) * 5.073121) - log(abs(x2))"
12,27.882948,"(((x0 * (x1 * x0)) + 1.289632) - abs(x2)) * 5.4446745"
13,17.32741,"((5.1912932 * (x1 * x0)) * x0) - (log(abs(x2)) * 4.8918777)"
15,17.21504,"(((x1 * (x0 * x0)) * 5.1561217) + -0.35355154) - (log(abs(x2)) * 4.9414897)"
23,13.279896,"(((0.084764116 + ((x0 * x0) * x1)) * 5.01181) + (x0 + 0.48498547)) - ((log(abs(x2)) * 5.01181) + (x5 - -0.7553421))"
25,12.935709,"(((x0 + (((x0 * x0) + 0.07078828) * (x1 * 5.059613))) - 0.22200492) + 0.6234077) - (x5 + ((log(abs(x2)) * 4.980562) - -0.61708486))"
