Complexity,Loss,Equation
1,180.13882,"2.9581268"
3,153.0951,"x1 * 6.1007986"
5,144.39372,"(x1 * 6.100054) + 2.9496179"
6,95.44126,"x1 * (abs(x0) * 9.612504)"
7,78.13584,"((x1 * 6.0337024) * x0) * x0"
9,66.95912,"((x0 * 6.103604) * (x0 * x1)) + 3.3454633"
11,31.424313,"((x0 * (x1 * x0)) - log(abs(x2))) * 5.881995"
13,26.351673,"((((x0 * x0) * x1) - log(abs(x2))) * 5.8892646) - x5"
15,23.134491,"(((((x1 * x0) * x0) - log(abs(x2))) * 5.895305) - x5) - x5"
17,21.143486,"(x0 * (x0 * (x1 * 6.1551104))) - ((log(abs(x2)) * 5.413458) + (x5 * 3.2637722))"
19,21.073692,"((x1 * x0) * (x0 * 6.1087737)) - ((log(abs(x2)) * 5.3718886) + ((x5 * 3.2453163) + x7))"
20,20.81103,"((6.1354427 * (x0 * x1)) * x0) - (((x5 * 3.2572112) + (log(abs(x2)) * 5.33856)) - abs(x4))"
22,20.406174,"(((x0 * x0) * x1) * 6.1354427) - (((x5 * 3.2572112) + ((log(abs(x2)) * 5.33856) + 0.6361523)) - abs(x4))"
24,20.327936,"(((x1 * 6.0899525) * (x0 * x0)) - (((x5 * 3.2370112) + ((log(abs(x2)) + 0.11044719) * 5.277759)) - abs(x4))) - x7"
25,20.199646,"((x0 * (x0 * 6.1412296)) * x1) - (((abs(x20) - abs(x4)) + (x5 * 2.331588)) + ((log(abs(x2)) * 5.394727) + x5))"
26,20.138735,"(((x1 * (6.1107225 * x0)) * x0) - (((x7 * 0.54331195) - abs(x4)) + ((x5 * 3.2463863) + (log(abs(x2)) * 5.3056126)))) - 0.60749674"
27,19.621052,"((x0 * x1) * (6.1319737 * x0)) - ((x5 * 3.1725955) + (0.60634404 + ((5.2977195 * log(abs(x2))) + ((x7 * abs(x4)) - abs(x4)))))"
29,19.607231,"((x0 * x1) * (x0 * 6.0811048)) - ((x5 * 3.2494693) + ((((log(abs(x2)) * 5.2917976) + 0.8667172) + ((x7 * abs(x4)) - abs(x4))) - 0.26262626))"
