Complexity,Loss,Equation
1,179.03264,"3.99198"
3,146.33368,"x1 * 6.8840027"
5,131.21767,"(x1 * 6.826689) + 3.8880649"
6,87.44318,"abs(x0 * -9.88031) * x1"
7,72.5463,"(x0 * (x0 * 5.8670774)) * x1"
9,58.530567,"(((x0 * x1) * 5.8225927) * x0) - -3.7448096"
11,30.771456,"(((x0 * x1) * x0) - log(abs(x2))) * 5.647658"
13,26.288208,"((x0 * (x0 * x1)) - (x5 + log(abs(x2)))) * 5.316801"
15,22.619785,"((x1 * (x0 * x0)) * 5.9628196) - ((log(abs(x2)) + x5) * 4.4132257)"
17,16.242216,"(((x1 * x0) * x0) * 5.8218365) + ((log(abs(x2)) - (x3 * x4)) * -3.2401955)"
19,8.981734,"((log(abs(x2)) - (x4 * x3)) * -4.8643074) + ((((x0 * x0) + 0.059153143) * x1) * 5.8601546)"
24,5.2654967,"(((x1 * (5.972117 * x0)) * x0) + (((-1.1033144 + log(abs(x2 * abs(-3.1499023)))) - (x4 * x3)) * -5.305373)) - x5"
