Complexity,Loss,Equation
1,64.91874,"0.33972007"
2,64.239876,"square(x3)"
3,42.38182,"x1 * -4.813429"
5,19.613731,"(x0 - x1) * 4.9169683"
7,14.548757,"(x0 + (x2 - x1)) * 4.1203957"
9,6.7418084,"(((x0 - x3) - x1) + x2) * 4.042925"
11,5.713458,"((((x2 + x0) - x3) * 0.75767064) - x1) * 4.916853"
13,2.1935968,"x4 + ((x0 + (((x2 - x3) * 0.62091) - x1)) * 4.9892693)"
15,2.188572,"(x4 + 0.041050218) + (((((x2 - x3) * 0.6120959) + x0) - x1) * 4.9906044)"
17,2.185992,"x4 + (((((x0 + (x2 * 0.62091)) - (x3 * -0.39668)) - x3) - x1) * 4.9892693)"
19,1.3013624,"(x4 + (((((x0 + (x2 * 0.62091)) - (x3 * -0.39668)) - x3) - x1) * 4.9892693)) - x5"
