Complexity,Loss,Equation
1,134.97636,"3.4621842"
3,118.81986,"x1 * 5.2463155"
5,106.2433,"(x1 + 0.6690378) * 5.3022885"
6,74.43812,"(abs(x0) * 8.50924) * x1"
7,64.421814,"(x0 * (x1 * 5.259901)) * x0"
8,63.211376,"(abs(x0) * (x1 * 8.466554)) - -3.3509545"
9,53.317795,"((x0 * (x1 * x0)) * 5.23239) + 3.3326137"
11,48.733307,"(3.3794127 - x5) + (x0 * ((x1 * x0) * 5.217232))"
12,34.892647,"(((x0 * (x1 * x0)) - abs(x2)) * 5.4602537) + 7.4915457"
14,32.783913,"((((x0 * (x1 * x0)) * 0.66002) - abs(x2)) * 7.8461185) - -9.318764"
15,27.702272,"((((x0 * x1) * x0) - sqrt(abs(x2 * 8.350209))) * 5.163863) + 15.33905"
18,22.987476,"((((x0 * x0) * x1) - sqrt(abs(x2 * abs(8.350209)))) * 5.163863) + (15.33905 - x5)"
23,20.716654,"((((((x1 + x1) * (x0 * x0)) - sqrt(abs(x2 * (-26.032928 + x27)))) * 2.7068892) - -14.380391) - x5) - x5"
28,20.404356,"(((((((x1 + x1) * x0) * x0) - sqrt(abs(x2 * ((abs(x0) + x2) + -34.430683)))) * 2.5800512) - -15.458114) - x5) - (x2 + x5)"
