Complexity,Loss,Equation
1,18.718466,"x0"
3,15.349651,"x1 * 1.8305582"
4,13.805884,"x1 * abs(x0)"
5,10.504962,"(x0 * x0) * x1"
6,9.770637,"(x1 * 2.9276285) * abs(x0)"
7,7.819639,"x1 * ((x0 * x0) * 1.954732)"
9,6.678439,"(x1 * (x0 * x0)) + (x3 * x4)"
10,2.2817616,"((x3 * x4) + (abs(x0) * x1)) * 3.0924184"
11,1.3729532,"((x0 * (x0 * x1)) + (x3 * x4)) * 2.2098417"
13,0.840703,"(((x0 * 2.0245943) * x0) * x1) + ((x3 * x4) * 2.9190626)"
15,0.83157736,"(x1 * ((x0 * (x0 * 1.982974)) + 0.11350671)) - (x3 * (x4 * -2.9267437))"
17,0.8277697,"((((x0 * x0) * 1.9839575) + 0.11070942) * x1) - ((0.059616227 - (x4 * 2.9202735)) * x3)"
19,0.8128872,"(((x0 * (x0 * x1)) + ((x29 - x17) * 0.054095164)) * 2.0278144) - (x3 * (x4 * -2.9130173))"
21,0.8118054,"(((((x29 - x17) * 0.053971246) + ((x0 * x1) * x0)) * 2.0273135) + -0.032956474) - ((x4 * x3) * -2.9149427)"
23,0.8053417,"(((((x25 + x29) - x17) * 0.04896796) + (x1 * (x0 * x0))) * 2.025887) - ((0.012005035 - x3) * (x4 * 2.91569))"
25,0.8018146,"((((x25 + (x29 - x17)) * 0.04896796) + (x1 * (x0 * x0))) * 2.025887) - ((0.012005035 - x3) * ((x4 * 2.91569) + -0.051315702))"
27,0.7994183,"((((x25 + (x29 - x17)) * 0.04896796) + ((x1 * x0) * x0)) * 2.025887) - ((((0.012005035 - x3) + (x6 * 0.036859047)) * x4) * 2.91569)"
29,0.7956104,"((((x25 + (x29 - x17)) * 0.051202156) + ((x0 * x1) * x0)) * 2.0231807) - (0.029794812 - ((x27 * 0.075081676) + (x3 * ((x4 * 2.901269) + -0.0552527))))"
