Complexity,Loss,Equation
1,123.78757,"3.696131"
3,110.928795,"x1 * 5.3993883"
5,97.66199,"(x1 * 5.3594) + 3.642492"
6,78.00662,"abs(x0 * 7.8965015) * x1"
7,72.45212,"x0 * ((x0 * x1) * 4.854313)"
8,65.22189,"((x1 * 7.8394375) * abs(x0)) - -3.5758994"
9,60.034626,"((4.809144 * (x1 * x0)) * x0) - -3.5247285"
11,53.61928,"((((x1 * x0) * x0) - x5) * 4.466941) + 3.3408108"
12,40.61413,"(((x0 * (x1 * x0)) + 1.470455) - abs(x2)) * 5.1988378"
14,35.527637,"(((x0 * (x0 * x1)) - x5) + (1.4883054 - abs(x2))) * 4.783542"
16,32.1133,"(((x0 * (x1 * x0)) + (2.2250016 - x5)) - abs(x2 * 1.7966026)) * 4.326965"
18,29.884342,"x5 + (((((x0 * x1) * x0) + (2.0232408 - x5)) - abs(x2 * 1.6497362)) * 4.7283907)"
20,29.812899,"((((x1 * ((x0 * x0) + 0.07558036)) + (2.0434294 - x5)) - abs(x2 * 1.6798202)) * 4.632763) + x5"
22,29.519863,"((((x1 * ((x0 * x0) + 0.07558036)) + ((2.0434294 - x5) - abs(x2 * 1.6798202))) * 4.632763) + x5) + x5"
24,28.917763,"x5 + ((((((x1 * x0) * x0) + 1.9553779) - (x5 - ((x5 - x19) * 0.14634582))) - abs(x2 * 1.5877919)) * 4.8931093)"
30,28.85235,"(((((2.1054323 - x5) + -0.13861038) + ((x0 * (x1 * x0)) - ((x6 + (x5 - x3)) * -0.13971812))) - abs(x2 * 1.608596)) * 4.8808794) + (x5 - x6)"
