Complexity,Loss,Equation
1,75.45099,"x7"
3,56.38485,"x1 * 4.725842"
5,52.767773,"(x1 * 4.5196705) - x6"
6,44.152687,"(abs(x0) * x1) * 6.9063764"
8,39.168728,"((abs(x0) * x1) * 7.3382707) + 2.2628815"
9,39.110886,"(abs(x0) * (x1 * 7.1369724)) + abs(x29)"
10,34.55055,"(((abs(x0) * x1) * 7.4184947) - x5) + 2.3667462"
12,30.473309,"((abs(x0 * 7.592685) * x1) + 2.5929058) - (x5 * 3.1721215)"
13,28.071247,"(((2.784085 * abs(x0)) * x1) + (abs(x29) - x5)) * 2.5443418"
14,27.719429,"(((abs(x0 * 2.2374654) * x1) - x5) + (x3 * x4)) * 3.4195452"
15,25.999218,"(abs(x6 + -0.878009) + ((abs(x0) * (x1 * 2.784085)) - x5)) * 2.5443418"
16,21.36878,"((((x1 * abs(x0 * 2.2374654)) - x5) + (x4 * x3)) * 3.4195452) + 2.5202713"
18,20.529785,"(2.5202713 + (3.4195452 * (((abs(2.2374654 * x0) * x1) - x5) + (x4 * x3)))) + x18"
19,19.208553,"((abs(x6 + -0.8445577) + ((x1 * (abs(x0) * 2.7308831)) + (x4 * x3))) - x5) * 2.6068242"
21,18.25217,"(((abs(x6 + -0.8445577) + ((x1 * (abs(x0) * 2.7308831)) + (x4 * x3))) - x5) * 2.6068242) - x4"
22,18.236528,"(((x4 * x3) + ((abs(abs(x6 + -0.8744017)) + (x1 * (abs(x0) * 2.7517226))) - x5)) * 2.609756) - x4"
23,17.911581,"((((x3 * x4) + ((((abs(x0) * x1) * 2.469512) - x5) + abs(x6 + -0.9365977))) * 2.7775102) - 0.8119765) - x8"
24,17.191254,"((2.7775102 * ((abs(x6 + -0.9365977) + (x3 * x4)) + ((abs(x0 * 2.469512) * x1) - x5))) - abs(x33)) - x8"
29,16.733238,"(((((x3 * (x4 - (x1 * (x49 * -0.48786587)))) + abs(x6 + -0.9216563)) + (abs(x0) * (x1 * 2.8101828))) - x5) * 2.6085837) - (x4 * 0.9777403)"
30,16.084028,"((((((x4 - (x1 * (-0.48786587 * x49))) * x3) + abs(x6 + -0.9216563)) + (abs(x0) * (x1 * 2.8101828))) - x5) * 2.6085837) - (x4 * abs(x13))"
