Complexity,Loss,Equation
1,165.64377,"3.0037158"
3,143.52118,"x1 * 5.6761017"
5,127.62165,"log(abs(x2)) * -5.277469"
6,95.57995,"x1 * abs(x0 * 9.347943)"
7,82.76051,"((x0 * x0) * x1) * 6.022021"
9,75.217224,"(((x1 * x0) * 5.9745674) * x0) + 2.747554"
11,69.701385,"(((x0 * 5.975369) * x1) * x0) + (2.7535863 - x5)"
13,64.9926,"(((x0 * x1) * (x0 * 5.976885)) + 2.7665975) - (x5 * 3.1117733)"
14,51.57816,"((((x1 * 5.7692194) * x0) * x0) + 9.529631) - abs(x2 * 8.058836)"
15,43.444473,"((x0 * ((x1 * 5.8426733) * x0)) - (sqrt(abs(x2)) * 16.105381)) + 16.39846"
16,39.302128,"(((x0 * 5.9058647) * x0) * x1) + (28.183508 - (sqrt(sqrt(abs(x2))) * 28.387663))"
17,37.620316,"((16.471195 - x5) + (x1 * (x0 * (x0 * 5.8427925)))) - (sqrt(abs(x2)) * 16.183884)"
18,33.43787,"(((x0 * ((x0 * 5.9062886) * x1)) - (sqrt(sqrt(abs(x2))) * 28.52506)) + 28.312792) - x5"
19,32.232487,"((((x1 * (x0 * (x0 * 1.7927511))) - x5) - (sqrt(abs(x2)) * 5.019632)) + 5.1037965) * 3.2591872"
20,27.958319,"(((((x0 * 1.8019556) * x1) * x0) - x5) + (8.727003 - (sqrt(sqrt(abs(x2))) * 8.797688))) * 3.2782912"
22,27.427704,"((((((x0 * (1.7960246 * x1)) * x0) + 8.701204) - x5) - (sqrt(sqrt(abs(x2))) * 8.798359)) * 3.3021884) - x3"
24,27.38895,"(x46 + ((((x1 * ((x0 * x0) * 1.8068177)) - x5) + (8.712101 - (sqrt(sqrt(abs(x2))) * 8.809652))) * 3.2698455)) - x3"
26,25.808832,"((((x0 * ((x1 * x0) * 6.056903)) + 25.661545) - ((42.99774 - (x5 * -3.80204)) * sqrt(abs(x2)))) - (abs(x2) * -15.977846)) - x3"
30,25.45653,"((x0 * (x0 * (x1 * 6.0554657))) + (((20.29259 - (sqrt(abs(x2)) * (42.904827 - (x5 * -2.762164)))) - (-5.3699903 - (abs(x2) * 15.895374))) - x3)) - x5"
