Complexity,Loss,Equation
1,91.60973,"3.645251"
3,84.02753,"x1 + 3.5781069"
5,73.15604,"(x1 + 0.7780972) * 4.3019423"
6,60.331234,"x1 * abs(x0 * -7.2222114)"
7,53.314823,"x0 * ((x1 * x0) * 5.1044292)"
8,50.719284,"(x1 * abs(x0 * 6.942231)) + 3.1117055"
9,44.75505,"(((x0 * x0) * 4.8893204) * x1) + 2.9413574"
11,38.842007,"5.336995 * (((x1 * abs(x0)) - -1.2971117) - abs(x2))"
12,29.322477,"(((x1 * (x0 * x0)) - -1.2971117) - abs(x2)) * 5.336995"
14,24.730736,"(((((x0 * x1) * x0) - -1.3076633) - abs(x2)) * 5.356562) - x6"
16,21.48502,"(5.3608804 * ((((x0 * x1) * x0) - -1.342567) - abs(x2))) - (x6 * 2.8601074)"
18,20.360859,"((((((x0 * x0) * x1) * 0.73175645) - -1.1997098) - abs(x2)) * 7.0282083) - (x6 * 2.8430047)"
20,20.3586,"(((((x0 * 0.7328043) * ((x0 * x1) + -0.0094881775)) - -1.2006418) - abs(x2)) * 7.023348) - (x6 * 2.8456123)"
21,20.354874,"(((((x0 * (x1 * 0.7368055)) * (x0 + log(0.9918845))) - -1.2081921) - abs(x2)) * 6.9886093) - (x6 * 2.881835)"
22,20.354332,"((((x0 * ((-0.00814858 + x0) * (x1 * 0.7368055))) - -1.2081921) - abs(x2)) * 6.9886093) - ((x6 * 2.881835) - -0.00814858)"
23,13.591253,"((((((x0 * 1.0527391) * x0) * x1) - log((abs(x2) * 1.3269178) + 0.0136480145)) - -0.27725494) * 4.934425) - (x6 * 2.9048285)"
