Complexity,Loss,Equation
1,5.234796,"-0.0755719"
3,2.1465771,"x3 * x4"
5,1.0338603,"(x3 * x4) * 2.0589318"
7,1.0308473,"((x3 * x4) * 2.0583777) + -0.054891575"
9,1.0213257,"((x27 * -0.051880334) + (x3 * x4)) * 2.068102"
11,1.0170473,"((x4 * (x3 * 2.0680442)) + (x27 * -0.11305744)) - 0.06569133"
12,1.011112,"x4 * ((x3 * 2.08238) + (x26 * (abs(x44) * 0.15233245)))"
14,0.9999944,"x4 * ((x3 * 2.123668) + (x26 * abs((x44 * x40) * 0.18777566)))"
16,0.9993107,"(x4 - 0.013547125) * ((abs(x3 * (x44 * -0.21580347)) * x26) + (x3 * 2.113889))"
17,0.99865615,"(x4 * ((2.120451 * x3) + (x26 * abs(x3 * (x44 * abs(-0.19738278)))))) - 0.044719525"
18,0.9894772,"x4 * ((x3 * 2.122263) + (x26 * abs(x44 * ((x3 + 0.6905564) * (x40 * 0.18449755)))))"
20,0.9871648,"x4 * (((x3 * 2.123668) + (x26 * abs((x40 * 0.1904001) * ((x3 + 0.68837833) * x44)))) - -0.047947608)"
21,0.98627144,"(x4 - 0.012324437) * ((abs(((abs(x40 * 0.56254834) + x3) * x44) * -0.22037596) * x26) + (x3 * 2.1277246))"
24,0.9825161,"(x4 * ((x26 * abs(((x3 + 0.5838837) + (x13 * -0.43034163)) * (x40 * (x44 * -0.19738278)))) + (x3 * 2.120451))) - 0.041802846"
25,0.9776331,"x4 * ((abs(((x3 + 0.5163751) * x44) * (x40 * (abs(0.6814592 - (x26 + x31)) * 0.13991281))) * x26) + (x3 * 2.1105144))"
28,0.97596294,"(x4 * ((abs((x40 * 0.22512557) * (x44 * (((((x3 * x3) + x12) * -0.36949113) + x3) + 0.8788257))) * x26) + (x3 * 2.1099813))) - 0.044964254"
30,0.9726406,"(((abs((x44 * (((((x4 + -0.33029658) * x3) - 0.4634411) * -0.28047493) + (x3 + 0.46357375))) * (x40 * -0.23253505)) * x26) + (x3 * 2.1135516)) * x4) - 0.046745814"
