Complexity,Loss,Equation
1,20.100834,"x1"
3,18.185745,"x4 * x3"
5,13.279662,"x0 * (x0 * x1)"
7,10.078887,"((x0 * x0) * x1) * 1.9809439"
9,8.289241,"((x0 * x0) * x1) + (x4 * x3)"
11,2.3915327,"((x0 * (x0 * x1)) + (x3 * x4)) * 1.8576561"
13,1.019538,"(x0 * ((x1 * x0) * 2.002097)) - ((x3 * -2.997558) * x4)"
15,1.018895,"((((x0 * -0.6683761) * (x0 - -0.012459472)) * x1) - (x3 * x4)) * -2.9967759"
17,1.0186758,"(((x1 * x0) * 2.002897) * (x0 + 0.012602019)) + ((-0.0049115117 - (x4 * x3)) * -2.9972136)"
23,1.0177525,"((x1 * 2.0018067) * (x0 * x0)) + (((0.652575 - x4) - (((x0 * -0.028409) + 0.65757245) + x4)) * (x3 * -1.4992275))"
25,1.0175465,"(((x0 * 2.0016904) * x0) * x1) + ((((-0.32466936 - x4) - ((x4 + -0.31971332) + (x0 * -0.028460024))) * (x3 * -1.4994545)) + 0.014348596)"
27,1.0166261,"((((-0.0061608315 - x4) - x4) * x3) * -1.4986829) + (((x0 * x1) * (x0 * (2.0058022 - ((0.20614566 - (x4 + x0)) * 0.010291189)))) - -0.016220272)"
31,1.0161576,"(((((0.119197786 - x4) - x4) - 0.12473371) * x3) * -1.4992414) + (((x0 * x1) * (x0 * (2.0051227 - (((0.119197786 - x4) - (x0 + x4)) * 0.009766468)))) - -0.016128486)"
33,1.0156649,"(((((((x1 + 0.5123157) * x2) * ((x1 - x4) * 0.019609982)) + 0.08586391) - x4) - (x4 + 0.09166717)) * (x3 * -1.498867)) - (((x1 * (x0 * x0)) * -2.0021508) + -0.014695445)"
35,1.0144738,"(((((((x1 - x4) * (x1 * (x2 * 0.020849042))) - x4) - (x4 + 0.18510523)) + 0.17856431) * x3) * (-1.5015025 - ((x3 - x1) * 0.009667826))) + ((x1 * x0) * (x0 * 2.0013008))"
