Complexity,Loss,Equation
1,118.68073,"3.0350034"
3,105.54351,"x1 * 4.8622346"
5,96.58277,"(x1 + 0.6185015) * 4.8378415"
7,89.67407,"((x1 - x5) + 0.79909503) * 3.8351471"
9,88.13452,"(x5 * -2.9348133) - ((x1 + 0.69065386) * -4.773961)"
11,85.0328,"3.0154243 - ((x5 - (x4 * x3)) + (x1 * -4.8269877))"
13,72.98247,"3.0154243 - (((x5 - (x4 * x3)) * 3.503256) + (x1 * -4.8269877))"
17,72.59179,"(0.36385337 - ((((x1 + 0.41608033) * -1.9689628) - (x4 * (1.6093123 * x3))) + x5)) * 2.5481746"
21,72.361,"(1.0828668 - ((((x5 - (x23 * -0.06160529)) * 2.961528) - (x4 * (x3 * 4.0654526))) + (x1 * -4.8490586))) + 1.9179007"
25,72.334404,"3.0054471 - (((((x5 + ((x12 - x23) * -0.055223003)) - (x37 * -0.0274401)) * 2.9577692) - (x4 * (x3 * 4.064429))) + (x1 * -4.8467474))"
27,72.334045,"(0.64294934 - ((((x1 + 0.20344421) * -1.7059901) - ((((1.2399787 - x3) * (-0.99506056 - x39)) * -0.048636835) + ((x4 * 1.430413) * x3))) + x5)) * 2.840792"
29,72.13932,"-3.8665752 - (((x3 * 5.406247) * (x4 * -0.752239)) + ((((x1 + 1.4299937) * -4.856531) - (-0.11322467 - (x5 * 2.9575992))) - ((x29 * 0.40611044) * (x3 - 1.2536863))))"
31,72.1175,"(-3.189958 - (((((x1 + 1.8908641) * -3.6539698) - (-0.15375012 - (x5 * 2.2247133))) - ((x4 * (x3 * 3.0623698)) + ((1.6438736 - x3) * (x29 * -0.20351484)))) + 1.3269181)) * 1.3289987"
33,72.11744,"(-3.174832 - (((((x1 + 1.7125858) * -3.9410427) - (-0.13960238 - (x5 * 1.3983432))) - ((x4 * (x3 * 3.302709)) + ((1.6028323 - x3) * (x29 * -0.2235312)))) + (x5 + 1.0202745))) * 1.2321837"
35,72.009285,"-0.9282376 - ((((((x1 + 1.1232024) * -5.2058873) - (-0.10812546 - (x5 * 3.160342))) - (((-1.681043 - x39) * ((x29 * 0.15945901) * (1.8473988 - x3))) + ((x4 * x3) * 4.351217))) * 0.93616223) + 1.4591492)"
37,72.007904,"(-3.0491629 - ((((((x1 + 1.5510399) * -4.3443136) - (-0.08255999 - (x5 * 1.6385696))) - ((((x29 * 0.15329038) * (-1.535126 - x39)) * (1.6897726 - x3)) + (x4 * (x3 * 3.6297274)))) + x5) + 0.95427054)) * 1.1202928"
39,72.00789,"(-3.053478 - ((((((x1 + 1.4791411) * -4.3419857) - ((-0.0940662 - x5) * 1.638704)) - ((((x29 * 0.15394649) * (1.6927439 - x3)) * (-1.5301117 - x39)) + ((x3 * x4) * 3.6310244))) + (x5 + 0.96699214)) * 1.1205482)) + 0.084248245"
