Complexity,Loss,Equation
1,147.79393,"2.9323156"
3,130.45,"x1 * 4.949423"
5,118.674774,"(x1 - x6) * 4.1997857"
6,84.99721,"x1 * abs(x0 * 8.4641485)"
7,67.47798,"(x0 * x0) * (x1 * 5.2551174)"
9,56.17183,"(x1 * ((x0 * 5.3393655) * x0)) - -3.3659098"
11,48.116215,"(4.7750955 * (((x0 * x0) * x1) - x6)) + 3.2722907"
13,45.30272,"((x6 * -3.3001084) + 3.3261726) - ((x0 * (x0 * -5.258367)) * x1)"
15,44.73088,"(((x0 + 0.15835048) * (x0 * 5.105443)) * x1) - ((x6 * 3.2530482) + -3.2840395)"
16,44.726494,"(abs((x0 * -5.103808) * (x0 + 0.15987541)) * x1) - ((x6 + -1.0097333) * 3.2518442)"
17,44.219864,"((((x26 + (x1 * 5.196382)) * (x0 + 0.20379439)) * x0) + 3.1081097) - (x6 * 3.2949314)"
19,43.747387,"((((x48 * x26) + (x1 * 5.270069)) * x0) * (x0 + 0.17231601)) - ((x6 + -0.9395116) * 3.3098986)"
20,43.567383,"(x1 * (((x0 * 5.2913246) + (x13 + abs(x38))) * x0)) + (x26 - ((x6 + -0.77678335) * 3.2813706))"
21,43.262154,"(((x0 + 0.17231601) * (x0 * ((x26 * x48) + (x1 * 5.270069)))) - ((x6 + -0.9395116) * 3.3098986)) + x33"
22,43.226696,"(((((abs(x18) + (x0 * 5.1675725)) * (x1 + 0.056137778)) * x0) + x26) - ((x6 + -0.70719457) * 3.2450948)) - -0.72834474"
24,34.915115,"(x0 * ((x0 + 0.16036363) * ((x1 * 5.281745) + (x48 * 0.2841134)))) - ((x26 * -0.1844818) + ((abs(x2) * 7.3564453) + -9.090571))"
26,34.914635,"(x0 * (((x1 * 5.2823324) + (x48 * 0.2773616)) * (x0 + 0.15125038))) - (((x26 * -0.20542088) + ((abs(x2) * 7.376923) + -3.623363)) + -5.484427)"
