Complexity,Loss,Equation
1,126.92303,"3.524451"
3,110.24597,"x1 * 5.3587003"
5,98.45356,"(x1 * 5.300966) + 3.4344847"
6,82.5316,"abs(x0) * (x1 * 7.764849)"
7,77.849335,"(x1 * (x0 * 4.688536)) * x0"
8,70.26209,"(x1 * abs(x0 * -7.7545366)) - -3.502757"
9,64.51619,"((x1 * 4.724793) * (x0 * x0)) + 3.6519845"
11,60.09594,"(3.632658 - ((x0 * (x0 * -4.727283)) * x1)) - x5"
12,59.779835,"(3.632658 - (x0 * ((x0 * -4.727283) * x1))) - abs(x2)"
13,57.38533,"(x1 * ((x0 * x0) * 4.7312493)) + (3.601589 - (x5 * 2.6078913))"
15,56.096626,"(((x0 * x0) * 4.7340508) * x1) - ((-1.2831508 + x5) * (2.7448273 - x38))"
16,37.57927,"(9.937934 - (abs(x2 * -7.816522) + (((x0 * x0) * -4.715258) * x1))) - x5"
18,37.514816,"(9.937934 - ((((x0 * x1) * -4.715258) * x0) + abs(x2 * -7.816522))) - (x5 + 0.25398716)"
20,37.35263,"((9.937934 - (((x0 * (x0 * -4.715258)) * x1) + abs(x2 * -7.816522))) - (x5 + 0.25398716)) - x38"
21,19.263626,"((((x0 * (0.0913968 - (x1 * (x0 * -1.1313941)))) + (1.1373421 - x5)) + -1.0097619) - log(abs(x2))) * 4.2037253"
23,19.256205,"((((x0 * (0.08955482 - (x1 * (x0 * -1.1299316)))) + ((x8 * -0.020878227) - x5)) + 0.1260834) - log(abs(x2))) * 4.2069526"
