Complexity,Loss,Equation
1,106.401115,"3.3789592"
3,100.093796,"x1 + 3.3302512"
5,93.23457,"(x1 * 3.5943964) + 3.2026527"
6,71.629074,"(abs(x0) * x1) * 7.2996936"
7,56.17461,"x0 * ((x1 * x0) * 5.0901847)"
9,46.530415,"(((x1 * x0) * x0) * 5.020837) + 3.1072206"
11,39.287777,"(((x1 * abs(x0)) - abs(x2)) * 8.509637) + 10.235992"
13,34.930614,"(10.235992 + (((x1 * abs(x0)) - abs(x2)) * 8.509637)) - x6"
14,27.709482,"(((x0 * (x0 * x1)) * 5.0035973) + 9.003524) - abs(x2 * 7.1305795)"
16,23.41665,"((((x0 * (x0 * x1)) * 4.997551) + 9.019518) - abs(x2 * 7.2099495)) - x6"
18,21.114002,"(((((x0 * x1) * 4.9915056) * x0) + 9.035321) - abs(x2 * 7.2891974)) - (x6 + x6)"
19,20.548845,"(((x0 * (x0 * x1)) * 5.041286) - (abs(log(abs(abs(x2 * 0.41886693)))) * -4.7625046)) - 3.879251"
