Complexity,Loss,Equation
1,16.86192,"x1"
3,15.101462,"x4 * x3"
4,14.780956,"x1 * abs(x0)"
5,11.534802,"x3 * (x4 * 2.9624255)"
6,10.658781,"abs(x0 * 3.0915024) * x1"
7,8.180713,"(x1 + (x4 * x3)) * 2.4865649"
9,7.1952667,"(x3 * x4) + ((x1 * x0) * x0)"
10,2.304647,"((abs(x0) * x1) + (x3 * x4)) * 3.069187"
11,1.6893932,"(((x1 * x0) * x0) + (x4 * x3)) * 2.2395048"
13,1.0088025,"((x4 * x3) - (((x0 * x1) * x0) * -0.66659766)) * 2.9776807"
15,1.0016106,"(((x4 + -0.028674196) * x3) * 2.9794679) - (x1 * (x0 * (x0 * -1.9837158)))"
17,0.98664653,"((x3 * x4) - ((x1 * x0) * (x0 * -0.6674402))) * ((x7 * 0.113354675) + 2.9748712)"
19,0.9786081,"((x3 * (2.9778707 * x4)) + ((x20 + x43) * -0.124334306)) - ((x1 * -1.980636) * (x0 * x0))"
21,0.9663652,"(((x3 * x4) - ((x1 * x0) * (x0 * -0.6656222))) * 2.9778955) + (((x5 + x43) + x20) * -0.12007505)"
22,0.96060866,"((abs(x7) * ((x43 + x5) * -0.15561762)) + (x4 * (x3 * 2.9677684))) - ((x0 * x1) * (x0 * -1.9761606))"
23,0.9577793,"(((x26 + (x43 + x29)) + x20) * -0.11482997) + (((x4 * x3) - ((x0 * (x0 * x1)) * -0.6653167)) * 2.9843547)"
24,0.9515976,"((abs(x7) * ((x5 - x40) + x43)) * -0.13389315) + (((x3 * x4) - ((x0 * x0) * (-0.6632003 * x1))) * 2.9758594)"
25,0.9490081,"(((x3 * x4) - ((x0 * x1) * (x0 * -0.66831386))) * 2.9779851) + ((x43 + ((x29 + x49) + (x20 - x48))) * -0.1157252)"
26,0.94654596,"((x43 + (x5 - x40)) * (abs(x7) * -0.13593452)) + ((((x4 * x3) - (x1 * (x0 * (x0 * -0.66298693)))) * 2.9788392) + -0.07123879)"
27,0.9443326,"(((x4 * x3) - ((x0 * x1) * (x0 * -0.6668492))) * 2.977282) + ((((x29 + (x43 - -0.7727565)) + x49) + (x5 - x48)) * -0.11205005)"
28,0.9361308,"(((x4 * x3) - (((x0 * x1) * x0) * -0.66831386)) * 2.9779851) + (((x43 + ((x29 + x49) + (x26 - x48))) + abs(x16)) * -0.1157252)"
30,0.9342334,"(((x4 * x3) - (x0 * ((x0 * x1) * -0.66831386))) * 2.9779851) + ((((x43 + x29) + (x49 + (x20 - x48))) + abs(x35 + x25)) * -0.1157252)"
