seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.8423499376641284,0.259668974004865,0.33339874861459295,1.3513011267136639,dgp2,dml_rf,Quadratic,DML-RF,0.5
1,False,0.35481062483219894,0.24557191902766656,-0.12651033646202753,0.8361315861264254,dgp2,dml_rf,Quadratic,DML-RF,0.5
2,False,0.5155250941446754,0.2455818260992002,0.034184714990243004,0.9968654732991078,dgp2,dml_rf,Quadratic,DML-RF,0.5
3,False,0.20492213092352576,0.2388948171338319,-0.2633117106587848,0.6731559725058363,dgp2,dml_rf,Quadratic,DML-RF,0.5
4,False,0.2889945846745298,0.20182449305574443,-0.10658142171472923,0.6845705910637889,dgp2,dml_rf,Quadratic,DML-RF,0.5
5,False,0.24406842929112924,0.22286885995971334,-0.19275453622990887,0.6808913948121673,dgp2,dml_rf,Quadratic,DML-RF,0.5
6,False,0.46617475894297056,0.21451924227086028,0.045717044092084436,0.8866324737938567,dgp2,dml_rf,Quadratic,DML-RF,0.5
7,False,0.5014617939634172,0.25832973322740965,-0.0048644831623056994,1.00778807108914,dgp2,dml_rf,Quadratic,DML-RF,0.5
8,False,0.07803172069166152,0.21797260536229218,-0.34919458581843116,0.5052580272017542,dgp2,dml_rf,Quadratic,DML-RF,0.5
9,False,0.42623601309318315,0.303372555279672,-0.168374195254974,1.0208462214413403,dgp2,dml_rf,Quadratic,DML-RF,0.5
