seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.8794276893756273,0.3349933203234637,0.22284078154163856,1.5360145972096162,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
1,False,0.49559581210558384,0.3588382577196492,-0.20772717302492866,1.1989187972360964,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
2,False,1.1018132790846342,0.43534921641243257,0.24852881491626644,1.9550977432530021,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
3,False,1.0080899990955379,0.4157194272992618,0.19327992158898477,1.822900076602091,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
4,False,0.8724857854477736,0.38043152597246,0.126839994541752,1.6181315763537951,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
5,False,0.340520573675907,0.39746424621943477,-0.4385093489141852,1.1195504962659992,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
6,False,0.13998288739370976,0.2907564995600718,-0.429899851744031,0.7098656265314506,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
7,False,0.6347417336094925,0.38457904874222437,-0.11903320192526723,1.388516669144252,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
8,False,1.1651384556603768,0.30768290964368467,0.5620799527587549,1.7681969585619988,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
9,False,0.7405808824932658,0.342227738315367,0.06981451539514649,1.411347249591385,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
