seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.701852468811399,0.3946447952152554,-0.0716513298105016,1.4753562674332996,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
1,False,0.530117155819129,0.3989935545042214,-0.251910211009145,1.312144522647403,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
2,False,0.24895373344399252,0.3819918266920041,-0.4997502468723355,0.9976577137603205,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
3,False,0.49740352711370067,0.40928386910091924,-0.30479285632410097,1.2995999105515024,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
4,False,0.3763871129584036,0.36614089060323335,-0.34124903262393375,1.094023258540741,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
5,False,0.24850108492355386,0.3908526189766268,-0.5175700482706347,1.0145722181177423,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
6,False,0.408257620930881,0.33518258603265716,-0.24870024769312704,1.065215489554889,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
7,False,0.4987905649488017,0.3872080825291494,-0.2601372768083311,1.2577184067059344,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
8,False,-0.01247205333564732,0.3220385963165251,-0.6436677021160364,0.6187235954447419,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
9,False,0.2199190160469552,0.4225322486326643,-0.6082441912730668,1.0480822233669773,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
