seed,failed,beta_hat,se,ci_low,ci_high,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,dgp,estimator,dgp_label,est_label,beta0
0,False,0.55594788350686,0.2931755515522028,-0.018676197535457573,1.1305719645491776,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 6)]","[('cubic', 0, 1)]","[('int', 3, 6)]","{('cubic', 0, 1): 4.771493058868221}","{('int', 3, 6): 2.0357690469492145}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
1,False,1.0255850935428588,0.31906319623905927,0.40022122891430256,1.650948958171415,sr_pds,sr_pds,"[('log', 2, None)]","[('int', 3, 6)]","[('log', 2, None)]","[('int', 3, 6)]","{('log', 2, None): -4.798771011200363}","{('int', 3, 6): 1.4537584865849698}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
2,False,1.1236462026593323,0.3297532270063049,0.47732987772697477,1.76996252759169,sr_pds,sr_pds,"[('log', 2, None)]","[('int', 3, 6)]","[('log', 2, None)]","[('int', 3, 6)]","{('log', 2, None): -4.9849318253640424}","{('int', 3, 6): 1.3313381530333739}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
3,False,0.3168457578433997,0.2670435407981966,-0.20655958212106557,0.840251097807865,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 6)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 6)]","{('cubic', 0, 1): 5.281973348441311, ('int', 3, 4): 2.9023840062228228}","{('int', 3, 6): 1.810265640665715}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
4,False,0.7429190027622359,0.17003517538249738,0.40965005901254103,1.0761879465119306,sr_pds,sr_pds,"[('cubic', 0, 1), ('sqrt', 2, None)]","[('int', 3, 6)]","[('cubic', 0, 1), ('sqrt', 2, None)]","[('int', 3, 6)]","{('cubic', 0, 1): 5.219607449394242, ('sqrt', 2, None): -14.961163392021191}","{('int', 3, 6): 1.5687329810900645}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
5,False,0.6101928308003204,0.29043137686992276,0.0409473321352718,1.179438329465369,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 6)]","[('cubic', 0, 1)]","[('int', 3, 6)]","{('cubic', 0, 1): 4.8880288678553985}","{('int', 3, 6): 2.072983657103859}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
6,False,0.33953036330233366,0.22342322397633216,-0.09837915569127736,0.7774398822959447,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4), ('int', 3, 6)]","[('int', 3, 6)]","[('cubic', 0, 1), ('int', 3, 4), ('int', 3, 6)]","[('int', 3, 6)]","{('cubic', 0, 1): 5.2910360461574, ('int', 3, 4): 3.2564035344726108, ('int', 3, 6): 1.9517983166588706}","{('int', 3, 6): 1.9517983166588706}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
7,False,0.8712690126836613,0.28182364588346254,0.3188946667520748,1.423643358615248,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 6)]","[('cubic', 0, 1)]","[('int', 3, 6)]","{('cubic', 0, 1): 4.847874738091592}","{('int', 3, 6): 2.1767026360597503}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
8,False,0.5651534087529304,0.15690800803606797,0.2576137130022372,0.8726931045036237,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 6)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 6)]","{('cubic', 0, 1): 4.971876928316057, ('log', 2, None): -4.879315266608056}","{('int', 3, 6): 1.7423199201617818}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
9,False,0.34802436931184044,0.214186084575814,-0.07178035645675501,0.7678290950804358,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 6)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 6)]","{('cubic', 0, 1): 4.994978222334598, ('int', 3, 4): 2.783908982372569}","{('int', 3, 6): 1.7202426004149802}",dgp8,sr_pds,Weak NL conf. (dummies),SR-PDS,0.5
