seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.6097671188501174,0.4229122027705022,-0.21914079858006685,1.4386750362803016,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
1,False,0.1494833211429926,0.42662787924771534,-0.6867073221825295,0.9856739644685146,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
2,False,1.229702365526818,0.45419301582915517,0.33948405450167385,2.119920676551962,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
3,False,0.577107092513647,0.5344967278822773,-0.4705064941356165,1.6247206791629105,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
4,False,0.7150208845443834,0.3918937410517555,-0.05309084791705743,1.483132617005824,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
5,False,0.5345644766099018,0.411097404422719,-0.27118643605862747,1.3403153892784312,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
6,False,0.17436033387003538,0.32742961735146353,-0.4674017161388332,0.8161223838789039,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
7,False,0.5392474074834588,0.40995169410837606,-0.2642579129689583,1.342752727935876,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
8,False,1.0445785731646624,0.38569932117403105,0.2886079036635616,1.8005492426657632,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
9,False,0.5450188382734057,0.4116325099178014,-0.26178088116548504,1.3518185577122965,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5
