seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.631033032624464,0.4203365804344213,-0.19282666502700174,1.4548927302759296,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1,False,0.255147435228819,0.47030457830882044,-0.666649538256469,1.176944408714107,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
2,False,1.2833044263772306,0.46250394859379457,0.3767966871333933,2.189812165621068,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
3,False,0.7847645417720865,0.6174737913926485,-0.4254840893575045,1.9950131729016776,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
4,False,1.1739777448666568,0.44329232926677825,0.3051247795037715,2.042830710229542,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
5,False,0.3500343470981541,0.41876093442740087,-0.4707370843795516,1.1708057785758599,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
6,False,0.501598770424655,0.3510150196604531,-0.18639066810983318,1.189588208959143,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
7,False,0.26533367878989833,0.430721353508027,-0.5788801740858346,1.1095475316656311,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
8,False,1.208479811673912,0.40654137120791267,0.41165872410640314,2.005300899241421,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
9,False,0.704826726704562,0.4047359947587314,-0.0884558230225515,1.4981092764316757,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
