seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.49059411252652263,0.04905090978559485,0.3944543293467567,0.5867338957062885,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
1,False,0.4801811273556291,0.04606674969252548,0.3898902979582792,0.570471956752979,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
2,False,0.45909140805711923,0.048076761700188486,0.3648609551247498,0.5533218609894887,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
3,False,0.46828788275586875,0.04362904849525503,0.3827749477051689,0.5538008178065686,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
4,False,0.5477581435545194,0.045042678484606,0.4594744937246916,0.6360417933843471,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
5,False,0.42349653347866456,0.04403371321511341,0.3371904555770423,0.5098026113802868,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
6,False,0.5097147948640686,0.043286960519772176,0.4248723522453151,0.5945572374828221,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
7,False,0.5602150651850896,0.046904233982699536,0.4682827665789985,0.6521473637911807,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
8,False,0.4870236168389747,0.04691786036913763,0.39506461051546493,0.5789826231624845,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
9,False,0.5080576152473797,0.04195525601136146,0.4258253134651112,0.5902899170296482,dgp1,pds_lasso,Linear,PDS-LASSO,0.5
