Complexity,Loss,Equation
1,153.185,"2.5930479"
3,125.66203,"x1 * 6.1700816"
5,117.23419,"(x1 * 6.3278503) + 2.9063349"
6,70.798676,"abs(x0 * -8.668381) * x1"
7,59.74445,"x0 * ((x0 * 4.6888604) * x1)"
9,49.527348,"((x0 * (x0 * x1)) * 4.778383) - -3.2019823"
11,45.146484,"(3.1653457 - x6) + (x0 * ((x1 * x0) * 4.8042593))"
13,42.267696,"((x0 * (x0 * 4.8483415)) * x1) + ((x6 - 1.1482261) * -2.7015493)"
14,42.26769,"((x1 * 4.848295) * (x0 * x0)) + abs((x6 - 0.87031186) * -3.1030998)"
15,41.658802,"((x6 - 1.1227825) * -2.808127) + ((x0 * (x0 * (x1 * 4.8799806))) - x19)"
16,28.886475,"((abs(x2) - 1.2668171) * (-7.146526 - x14)) + (x0 * ((x1 * x0) * 4.88532))"
18,28.747713,"((-7.656975 - x14) * (abs(x2) - 1.0412678)) + ((x0 * ((x1 * x0) * 4.887646)) + 1.4733864)"
20,24.26319,"((x43 + ((x0 * (x0 * (x1 * 4.892443))) - x43)) + ((abs(x2) - 1.216997) * -7.460909)) - x6"
