Complexity,Loss,Equation
1,87.336876,"8.150999"
3,79.09119,"8.096179 - x1"
4,57.798073,"abs(x0 * -10.061001)"
6,45.305588,"(abs(x0) - x1) * 7.4072223"
7,34.007885,"((x0 * x0) - x1) * 5.770104"
8,32.27633,"(abs(x0 * -2.0316358) - x1) * 4.961737"
9,26.323833,"(((x0 * x0) - x1) + 0.6732153) * 4.8561077"
10,13.837667,"((abs(x2) - x1) + (x0 * x0)) * 4.7505727"
12,8.185423,"((((x0 * x0) - x3) + abs(x2)) - x1) * 4.486231"
13,7.7973638,"(((x0 * x0) - (x1 + x3)) + (x2 * x2)) * 3.9661176"
14,5.690803,"((abs(x2) + (x0 * x0)) - (x1 + (x3 * 0.6259173))) * 4.726492"
15,5.63138,"((x2 * x2) + (((x0 * x0) * 1.3753074) - (x1 + x3))) * 3.470845"
16,4.906985,"-1.3051158 - (((x0 * x0) + (abs(x2) - ((x3 * 0.5848559) + x1))) * -5.111128)"
17,2.8014138,"((x3 + (((x0 * x0) - (x1 + x3)) * 1.904118)) + (x2 * x2)) * 2.7205908"
19,1.7549996,"((x3 + ((((x0 * x0) - (x1 + x3)) * 1.904118) + (x2 * x2))) * 2.7205908) + x4"
21,1.7519685,"((x3 + ((((x0 * x0) - (x1 + x3)) * 1.904118) + ((x2 - -0.022111563) * x2))) * 2.7205908) + x4"
25,1.7451715,"(2.7205908 * ((x3 + ((x2 - -0.022111563) * x2)) + (((x0 * x0) - (x1 + x3)) * 1.904118))) - ((0.18141906 * -0.29234296) - x4)"
27,1.7437613,"((((x3 + ((x2 - -0.022111563) * x2)) + (((x0 * x0) - (x1 + x3)) * 1.904118)) * 2.7205908) - (0.18141906 + (-0.29234296 - x4))) + -0.020181589"
29,1.7411842,"(((x3 + (((x2 - -0.022111563) * x2) + (((x0 * x0) - (x3 + x1)) * 1.904118))) * 2.7205908) - ((-0.29234296 - x4) + 0.18141906)) + (x5 * -0.020181589)"
