Complexity,Loss,Equation
1,165.46645,"2.4313836"
3,139.04254,"x1 * 5.7731247"
5,132.18463,"(x1 * 5.8601866) - -2.6199903"
6,86.65049,"(abs(x0) * 9.425014) * x1"
7,68.82563,"((x0 * x1) * x0) * 5.989338"
9,61.547955,"((x0 * (x0 * 6.0318055)) * x1) - -2.6983366"
11,38.645203,"((x0 * (x1 * x0)) - log(abs(x2))) * 5.479455"
13,32.63562,"(5.479455 * (((x0 * x1) * x0) - log(abs(x2)))) - x5"
15,28.8689,"(((x0 * x0) * x1) * 5.891263) - ((log(abs(x2)) + x5) * 4.1192837)"
17,26.447899,"((x0 * 5.89486) * (x1 * x0)) - ((log(abs(x2)) + (x5 * 0.6242184)) * 4.8998113)"
19,26.371151,"x23 + ((x0 * (x0 * (5.89486 * x1))) - (4.8998113 * (log(abs(x2)) + (x5 * 0.6242184))))"
21,26.292217,"(((x1 * x0) * (5.8700547 * x0)) + x38) - ((x5 + (x5 + x5)) + (log(abs(x2)) * 5.0113482))"
22,26.209682,"(((x0 * x0) * (x1 * 10.80456)) - (((x5 + (1.6850452 * log(abs(x2)))) * 5.5345716) + abs(x15))) * 0.54482436"
23,26.086145,"(x38 * 0.57979774) + ((x1 * (x0 * (x0 * 5.8666115))) - (((x5 + 0.049467746) * 3.0469182) + (log(abs(x2)) * 5.0022154)))"
24,26.044344,"((((x0 * x0) * (x1 * 10.80456)) - (((x5 + (1.6850452 * log(abs(x2)))) * 5.5345716) + abs(x15))) * 0.54482436) + x38"
26,25.899084,"x38 + (((x0 * (x0 * 5.8521333)) * x1) - ((x5 + ((log(abs(x2)) * 5.03945) + ((abs(x15) + x5) + x5))) - 0.6431132))"
28,25.72639,"(((x0 * (x1 * x0)) * 5.8700547) - (((log(abs(x2)) * 5.0113482) + x5) + (((x5 + x5) + abs(x15)) - 0.6441825))) + (x38 * 0.59122705)"
29,25.337156,"((x0 * x1) * (x0 * 5.9069824)) - ((((x5 + x5) + -1.4951595) + x5) + ((log(abs(x2)) * 4.1954784) + log(abs((x2 * -6.1347795) + 0.7732184))))"
