Complexity,Loss,Equation
1,0.9778891,"0.0148669435"
3,0.9512196,"x22 * -0.16675475"
5,0.9471869,"0.12869728 * (x46 - x22)"
6,0.9401439,"x22 * (square(x30) * -0.10603951)"
7,0.9375198,"((x1 + 1.4748589) * x22) * -0.120711856"
8,0.92815137,"(x22 * -0.06938476) * square(x34 + x30)"
9,0.92536277,"(x22 * ((x49 + x1) + 1.4921256)) * -0.118028134"
10,0.9163142,"x22 * ((square(x30 + x34) + x1) * -0.07865819)"
11,0.9133627,"((square(x30) + (x1 + square(x34))) * x22) * -0.093881294"
12,0.9073393,"(x22 * -0.07865819) * (square(x34 + x30) + (x49 + x1))"
14,0.8975277,"(x22 * -0.081196055) * ((square(x34 + x30) + (x49 + x1)) + x17)"
16,0.89174294,"(((((x17 + x1) + square(x34 + x30)) + x49) + x25) * -0.08198797) * x22"
18,0.8893399,"(((((square(x30 + x34) + x1) - (x35 * -1.0814967)) + x17) + x49) * x22) * -0.08610704"
20,0.8845256,"(x22 * ((x49 + ((x25 - (x30 * x25)) + square(x34 + x30))) + (x17 + x1))) * -0.08198808"
