Complexity,Loss,Equation
1,171.35594,"5.0565867"
3,153.39493,"x1 * 6.154033"
5,135.532,"(x1 - -0.7571759) * 5.631075"
6,83.65907,"x1 * (abs(x0) * 9.109644)"
7,64.7966,"((x1 * x0) * x0) * 5.0801964"
9,52.000046,"((x0 * (x1 * x0)) + 0.7408553) * 4.8706594"
11,40.68927,"(((x1 * (x0 * x0)) + 0.76672757) - x5) * 4.6449428"
13,39.828484,"(x0 * ((x0 * 4.8157663) * x1)) - ((x5 + -0.9476874) * 3.727928)"
14,29.394585,"(((x0 * x0) * (x1 * 5.057444)) + 9.727855) - (abs(x2) * 8.074885)"
16,24.878714,"((9.551486 - x5) + ((x0 * (x1 * 5.0379305)) * x0)) - abs(x2 * 7.868882)"
18,21.000628,"((((x1 * 4.996536) * (x0 * x0)) - -9.177424) - abs(x2 * -7.431938)) + (x5 * -3.1222694)"
20,20.968288,"(((x5 * -3.1243017) + 9.179325) + ((x0 * 5.000607) * (x0 * x1))) - abs((x2 * 7.439449) - -0.11767782)"
22,20.719988,"((x0 * (((x1 * (x0 * 5.0236087)) + 0.26198265) - x23)) - (abs(x2) * 7.3730183)) + ((x5 * -3.1532688) + 9.1193495)"
28,18.792896,"(((2.5325856 - log((x2 * x2) * sqrt(abs(x2)))) + ((-0.8501371 - (x5 + -0.28773493)) + -0.28773493)) - x5) + (((x0 * x0) * 4.9570093) * x1)"
29,16.152264,"((((2.5325856 - log((x2 * x2) * abs(x2))) + (-0.8501371 - (x5 + -0.28773493))) + (x28 * -0.28773493)) - x5) + (4.9570093 * (x0 * (x0 * x1)))"
