Complexity,Loss,Equation
1,17.29571,"x1"
3,14.535155,"x3 * x4"
5,10.393454,"(x4 * x3) * 2.9421766"
7,7.5511546,"((x3 * x4) + x1) * 2.4605417"
9,6.9362683,"(((x3 * 1.5748681) * x4) + x1) * 1.8853129"
10,2.2521577,"((abs(x0) * x1) + (x3 * x4)) * 2.9275007"
11,1.6569949,"((x4 * x3) + (x0 * (x0 * x1))) * 2.239664"
13,0.9029143,"((x3 * 2.9321406) * x4) + ((x1 * (x0 * x0)) * 1.9379916)"
15,0.8890534,"((x3 * x4) * 2.9342775) + (((x0 + 0.06256668) * x1) * (x0 * 1.9467565))"
16,0.88899666,"(x3 * (x4 * 2.9342768)) + (abs((x0 + 0.06293688) * (x0 * 1.9468031)) * x1)"
17,0.884229,"((-0.062381685 - x0) * (((x1 * -1.9463513) * x0) + 0.07063208)) + ((x3 * 2.9379823) * x4)"
19,0.8778549,"(x0 * (((x1 * (-0.05787131 - x0)) + (x7 * 0.059537284)) * -1.9480109)) + ((x4 * x3) * 2.9500687)"
21,0.86018276,"(((2.920677 - (x42 * 0.15639615)) * x3) * x4) + ((-0.061304864 - (x1 * (x0 * -1.9377403))) * (x0 + 0.06667794))"
25,0.85826683,"(x4 * ((x3 * 2.9269774) + (x36 * ((0.55309284 - (x21 + x13)) * -0.11541552)))) + ((x1 * (x0 * (x0 + 0.057549115))) * 1.9573076)"
26,0.8508885,"(x4 * ((x3 * 2.9196763) + ((x36 * -0.108477846) * (abs(x16) - (x21 + x13))))) + ((x0 + 0.054376163) * ((x1 * 1.9591932) * x0))"
27,0.8493417,"(((((x43 - (x1 + x21)) * ((x36 - x32) * -0.02608121)) + x3) * 2.9315624) * x4) + (((-0.06438921 - x0) * (x1 * -1.9455088)) * x0)"
28,0.84632003,"((0.030386707 - (x1 * x0)) * ((x0 + 0.06260989) * -1.9578109)) + (((x3 * 2.9234042) + (x32 * ((0.57258296 - abs(x0 * x28)) * -0.2940242))) * x4)"
29,0.84205574,"((x0 + 0.07201188) * ((0.034820143 - (x0 * x1)) * -1.9402115)) + ((((x43 - (x27 + x21)) * ((x36 - x32) * -0.029667707)) + x3) * (x4 * 2.9336534))"
