Complexity,Loss,Equation
1,0.9676758,"0.025112104"
3,0.95755833,"x32 * 0.100858025"
5,0.9411052,"x10 * (x12 * 0.15879618)"
6,0.93144053,"(square(x35) * 0.110977426) * x11"
7,0.9249802,"(x12 * (x28 + x10)) * 0.13709329"
8,0.9180653,"(x11 * (x35 + square(x35))) * 0.11758708"
9,0.9099255,"((x35 + x41) * x11) * (x35 * 0.12779184)"
11,0.9013597,"((x41 + x35) + 0.7224005) * (x11 * (x35 * 0.12738906))"
12,0.8998183,"square((x35 * 0.13872729) * ((x35 + 0.7001781) + x41)) * x11"
15,0.89539963,"(((x35 * x11) - x31) * (x35 + -0.39030853)) * ((0.049196996 * x35) + 0.13061252)"
17,0.8949494,"0.041441634 + (((x35 + -0.39030853) * ((x35 * 0.049196996) + 0.13061252)) * ((x35 * x11) - x31))"
19,0.89467376,"(-0.39030853 + x35) * ((((x35 * 0.049196996) + 0.13061252) * ((x35 * x11) - x31)) + (x35 * 0.041441634))"
20,0.89455855,"((x35 * x11) - x31) * (((square(x46) * 0.041441634) + (x35 + -0.39030853)) * ((0.049196996 * x35) + 0.13061252))"
