Complexity,Loss,Equation
1,132.98564,"3.940112"
3,117.524124,"x1 * 5.813738"
5,104.36906,"(x1 * 5.5964675) + 3.6329129"
6,77.35101,"x1 * (abs(x0) * 8.580309)"
7,66.20866,"x0 * (x1 * (x0 * 5.3939896))"
8,64.8199,"((x1 * abs(x0)) + 0.42154947) * 8.408244"
9,54.18728,"((x0 * (x1 * 5.2851176)) * x0) - -3.4720223"
11,48.85732,"(x0 * ((x0 * x1) * 5.2701883)) - (x5 + -3.4657552)"
12,34.576885,"((x1 * (x0 * x0)) + (1.4395288 - abs(x2))) * 5.5026784"
14,29.428709,"(((x0 * (x0 * x1)) + (1.4404175 - abs(x2))) * 5.4851837) - x5"
17,29.068,"(((((x1 * (x0 * x0)) + 1.4395288) - abs(x2)) * 5.5026784) - abs(x2)) - x5"
18,24.410835,"((((x0 * ((x1 * 0.7180615) * x0)) - abs(x2)) + (x5 * -0.38362727)) + 1.2900491) * 7.236676"
20,24.123602,"((x5 * -2.7298875) + ((((x1 * (x0 * (x0 * 0.7276733))) - abs(x2)) + 1.2916942) * 7.1890836)) - x20"
22,23.735073,"(((7.2349257 * (((x1 * (x0 * (0.7192514 * x0))) - abs(x2)) + 1.2902892)) - x20) + (x5 * -2.78098)) - x39"
23,20.705597,"((((1.5218412 - sqrt(abs(x2))) + -0.37887022) + ((((x0 * x1) * 0.5193987) * x0) + (x5 * -0.19838987))) * 10.680366) - x5"
25,18.742298,"((x5 * -2.8466797) + 8.218521) + (((x0 * (((x0 * 5.229343) * x1) + 0.03714303)) - (sqrt(abs(x2)) * 13.84895)) - (x3 + -6.6433067))"
26,18.41123,"(((((x5 * -0.30549917) + (x0 * (x0 * (x1 * 0.5561155)))) + (abs(0.753217 - abs(x2)) + 1.1859515)) - abs(x2)) * 9.317406) - 4.7162805"
28,17.935862,"(((x5 * -0.6316974) + ((((x0 * (x0 * 1.1953127)) * x1) + abs(abs(x2) - 1.9038985)) - abs(x2))) * 4.0853705) - (-1.579628 - (x4 * x3))"
30,14.738284,"(((x5 * -0.48608732) + ((((x0 * (x0 * 0.84679157)) * x1) + (abs(abs(x2) - 1.1049042) + 1.3612307)) - abs(x2))) * 6.039293) - (4.013879 - (x3 * x4))"
