Complexity,Loss,Equation
1,110.05429,"3.2617474"
3,101.852425,"x1 * 4.489184"
5,78.27545,"log(abs(x2)) * -5.102669"
6,74.40268,"x1 * abs(x0 * 7.404193)"
7,60.821865,"4.7783265 * (x1 - log(abs(x2)))"
9,56.320114,"((x1 - log(abs(x2))) * 4.951246) - x5"
10,36.833603,"((abs(x0) * x1) - log(abs(x2))) * 4.962741"
11,22.668615,"((x1 * (x0 * x0)) - log(abs(x2))) * 4.962741"
13,18.492376,"((((x1 * x0) * x0) - log(abs(x2))) * 4.951246) - x5"
15,16.222357,"(((((x1 * x0) * x0) - log(abs(x2))) * 4.951246) - x5) - x5"
17,16.117987,"((((x0 * (x1 * x0)) * 4.8086433) - x5) - (log(abs(x2)) * 5.1338477)) - x5"
18,15.897068,"(((((x1 * (x0 * x0)) - log(abs(abs(x2)))) * 4.945152) - x5) - x3) - x5"
19,15.762003,"(((((x0 * (x0 * x1)) * 4.8029423) - x5) - (log(abs(x2)) * 5.113971)) - x5) - x5"
21,15.577986,"((((((x0 * x1) * (x0 * 3.6084404)) - x5) - x5) - (log(abs(x2)) * 3.9138353)) + -0.28100276) * 1.3336462"
23,15.574083,"((((-0.17266653 - (x1 * -4.802112)) * x0) * x0) - x5) - ((x3 - (-0.1351079 - x5)) + (log(abs(x2)) * 5.314547))"
24,15.355636,"((((x0 * (x0 * 3.9309614)) * x1) - x5) - ((x3 - (-0.29426396 - x5)) + (log(abs(abs(x2))) * 4.395213))) * 1.2088668"
25,15.124551,"(((((x0 * x0) * (x1 * 5.3739247)) - x5) - x5) - (((5.8457136 * log(abs(x2))) + x3) - (-0.09776827 - x5))) * 0.89706004"
27,15.072252,"(((((x1 * ((x0 * 5.334405) * x0)) - x5) - x5) - (((log(abs(x2)) * 5.918226) + x3) - (0.06072266 - x5))) * 0.89430463) - 0.37213555"
