Complexity,Loss,Equation
1,103.10679,"2.7037709"
3,96.33279,"x1 - -2.7863157"
4,96.318016,"abs(x1 + 2.7892704)"
5,88.19908,"(x1 + 0.78944045) * 3.82702"
6,67.54516,"(abs(x0) * x1) * 7.289265"
7,55.651356,"(x0 * x1) * (x0 * 4.963921)"
9,47.48644,"((x0 * (x0 * x1)) + 0.5712396) * 5.0036016"
11,41.432785,"((0.66286004 - x5) + (x1 * (x0 * x0))) * 4.436392"
12,23.739882,"(abs(log(abs(x2))) + ((x0 * x0) * x1)) * 4.8722076"
14,22.248728,"((abs(log(abs(x2))) + (x1 * (x0 * x0))) * 4.8722076) + -0.94594073"
15,18.090946,"(((x0 * x0) * x1) + (1.4823073 - (log(abs(x2)) + 1.4727367))) * 4.8722076"
17,12.411126,"(x10 - ((log(abs(x2)) + x5) * 4.104543)) + ((x0 * 4.9976344) * (x0 * x1))"
19,11.52074,"(0.64931476 - ((log(abs(x2)) + x5) * 3.953326)) + (((x0 * x1) + 0.09063731) * (x0 * 4.9653945))"
21,10.826793,"(x0 + (((x1 * x0) * (4.966127 * x0)) + ((0.17503326 - (log(abs(x2)) + x5)) * 3.9181845))) + x5"
23,10.091076,"(0.09273408 - ((x5 + log(abs(x2))) * 4.4151917)) + ((-0.22676627 - ((x0 * -4.948721) * (x1 * x0))) + (x5 + 0.52337486))"
25,10.067774,"(x0 * (0.40329129 - (((-4.923075 * x0) + x5) * x1))) + ((((x5 * 0.40329129) - (log(abs(x2)) + x5)) * 4.865435) + 0.11729796)"
27,9.722128,"((x0 * (0.40329129 - (((-4.923075 * x0) + log(abs(x0))) * x1))) + (((x5 * 0.40329129) - (log(abs(x2)) + x5)) * 4.865435)) + 0.11729796"
28,9.547381,"((((-0.017461054 - ((x0 * -4.906767) + abs(x7 * 0.18854591))) * x1) * x0) + 0.1235144) + (((x5 * 0.40296686) - (log(abs(x2)) + x5)) * 4.8598504)"
