Complexity,Loss,Equation
1,161.15843,"2.185994"
3,129.68887,"x1 * 5.907949"
5,123.9268,"(x1 * 5.990143) - -2.4021347"
7,55.47729,"(x0 * (x0 * x1)) * 4.740064"
9,46.198185,"((x0 * x0) * (x1 * 4.8515625)) + 3.0562007"
11,41.89593,"((x1 * (x0 * x0)) * 4.894603) + (2.973502 - x5)"
13,38.86859,"((1.0094185 - x5) * 2.798406) + (x1 * ((x0 * 4.971916) * x0))"
15,36.288265,"(((x0 * x1) * x0) * 4.8383794) + (3.121158 - (x3 * (x4 * -2.9789765)))"
17,31.627565,"((x0 * (x1 * (x0 * 4.923897))) + (2.9582384 - x5)) - (x3 * (x4 * -3.0918396))"
19,27.837568,"((x1 * 4.9672494) * (x0 * x0)) + (((0.95450956 - x5) * 3.012687) + (x4 * (x3 * 3.149322)))"
21,27.750248,"((x1 * (4.9672494 * (x0 * x0))) + (((0.95450956 - x5) * 3.012687) + (x4 * (x3 * 3.149322)))) + x33"
32,27.728687,"sqrt(1.48396) + ((((((((x0 - x3) * -0.34585842) - x5) - ((x4 * x3) * -2.1803827)) - x5) + ((x0 * (x1 * (3.3294957 * x0))) + 2.400891)) * 1.48396) - 1.2621615)"
33,27.51198,"((((x0 * ((x1 * x0) * 3.3294957)) + ((((-0.34585842 * (x0 - x3)) - x5) - ((x3 * x4) * -2.1803827)) - x5)) + 2.400891) * 1.48396) - ((0.8929714 * 1.2823865) + 0.008113022)"
34,27.310715,"((((((((x0 * x1) * (x0 * 3.3294957)) + (((x0 - x3) * -0.34585842) - x5)) - (x3 * (x4 * -2.1803827))) - x5) + 2.400891) + (0.15683094 * sqrt(1.48396))) * 1.48396) - 0.8929714"
35,27.288977,"(((((x0 * ((x1 * x0) * 3.3294957)) + (((((x0 - x3) * -0.34585842) - x5) - ((x3 * x4) * -2.1803827)) - x5)) + 2.400891) + (0.15683094 * (x0 * x0))) * 1.48396) - 0.8929714"
36,27.280376,"(((x0 * ((x1 * x0) * 3.3294957)) + ((sqrt(x0 * x0) * 0.15683094) + ((((((x0 - x3) * -0.34585842) - x5) - (x3 * (x4 * -2.1803827))) - x5) + 2.400891))) * 1.48396) - 0.8929714"
38,27.260818,"((((((((((x0 * x1) * x0) * 3.3294957) + (((x0 - x3) * -0.34585842) - x5)) - ((x3 * x4) * -2.1803827)) - x5) + 2.400891) + (0.15683094 * sqrt(x0 * x0))) * 1.48396) - 0.8929714) + x33"
40,27.014015,"((((((x1 * ((x0 * (x0 * 3.0227795)) + sqrt((x0 * x0) * 0.7153778))) + 2.5836542) + (((((x0 - -0.64472896) * x1) - x3) * -0.26103383) - x5)) - ((x3 * x4) * -2.2110467)) - x5) * 1.4563179) - 0.88352275"
