Complexity,Loss,Equation
1,165.71298,"3.9528112"
3,155.90169,"x1 - -3.997989"
5,138.68098,"4.1792507 - (x1 * -4.9545703)"
6,98.19053,"x1 * (abs(x0) * 8.429918)"
7,81.572845,"x1 * (x0 * (x0 * 5.0356855))"
9,67.58094,"(x0 * ((x1 * 4.995224) * x0)) + 3.7416434"
11,62.600277,"((((x0 * 5.0250425) * x0) * x1) - x5) + 3.802436"
12,62.247387,"(4.4969387 - abs(x2)) - (((x1 * x0) * x0) * -4.9933023)"
13,58.676773,"(((x1 * x0) * (x0 * 5.083776)) + 3.9237816) + (x5 * -2.9751568)"
14,43.067394,"((x0 * (x1 * (x0 * 4.9779086))) - abs(x2 * -8.661832)) + 10.2871"
16,42.44006,"(10.2871 + ((x0 * ((x0 * 4.9779086) * x1)) - abs(-8.661832 * x2))) + x31"
18,38.21504,"((10.341654 - abs(-8.622513 * x2)) + ((x1 * ((x0 * 5.1053486) - 0.72792923)) * x0)) - x5"
20,35.92655,"(((x1 * x0) * 5.05605) * x0) + ((x5 * -2.6699784) - (abs((x2 * 8.362494) - -0.04520146) - 10.223493))"
22,35.817093,"((((x0 * ((x0 * x1) - 0.07081725)) * 5.1016893) + (x5 * -2.6536522)) - -6.519326) - (abs(x2 * 8.370232) - 3.7086878)"
24,34.97333,"(((((x0 * 5.187535) - 0.6978149) * (x0 * x1)) + (x31 - -7.170434)) - (abs(x2 * 8.172592) - 2.89068)) + (x5 * -2.6230671)"
26,34.933887,"(((((((x0 * 5.2147756) - 0.704816) * x0) * x1) + (x31 - -10.02768)) - abs((x2 * -8.082394) - 0.0683959)) + (x5 * -2.6588936)) + x29"
28,34.48693,"(((((((x0 * 5.2205257) - 0.72573966) * x0) * x1) + (x31 - -5.9616942)) + (x5 * -2.6667395)) - (abs(x2 * -7.895711) - 3.9121528)) + (x29 + x43)"
30,34.460976,"((x5 * -2.6629508) + ((((x0 * 5.217288) - 0.7280584) * x0) * x1)) + (((x31 - -5.9644923) - (abs(-0.07164581 - (x2 * 7.9031525)) - 3.9153206)) + (x43 + x29))"
