Complexity,Loss,Equation
1,145.53674,"3.7896698"
3,128.6777,"x1 * 5.669516"
5,114.446846,"(x1 * 5.657524) + 3.7724512"
6,86.1175,"(abs(x0) * 8.731) * x1"
7,75.93511,"(x0 * x1) * (x0 * 5.7321906)"
8,71.99026,"(x1 * (abs(x0) * 8.718198)) - -3.7586546"
9,61.360287,"(x1 * ((x0 * 5.7401404) * x0)) + 3.8176727"
11,52.621227,"(((x1 * (x0 * x0)) + 0.6577434) - x5) * 5.268659"
13,25.279776,"(log(abs(x2)) * -5.17227) + (x1 * (x0 * (x0 * 5.8717027)))"
15,20.24923,"((log(abs(x2)) * -5.0870028) + (x0 * ((x0 * x1) * 5.910579))) - x5"
17,17.207561,"((log(abs(x2)) * -5.0025754) + (((x0 * 5.9517655) * (x1 * x0)) - x5)) - x5"
19,16.090742,"(log(abs(x2)) * -4.8499455) + (((x1 * (x0 * (x0 * 6.012005))) + x11) - (x5 * 2.9607332))"
21,16.060566,"(((x0 * (((x1 * 6.0090456) - 0.102274865) * x0)) + (log(abs(x2)) * -4.8852515)) + x11) - (x5 * 2.9545212)"
23,16.002172,"((((((x1 - 0.03207932) * 6.0036225) * x0) * x0) + 0.33413345) + ((log(abs(x2)) * -4.7913017) + x11)) - (x5 * 2.9467876)"
24,15.86715,"(((x0 * (x0 * x1)) * 5.9957066) - 1.3842484) + ((log(abs(x2)) * -4.865898) + (abs(x3) + (0.8422259 - (x5 * 3.0097373))))"
26,15.865977,"((abs(x3) + ((log(abs(x2)) * -4.864957) + ((((x0 * (x1 * 5.9945374)) + 0.034137696) * x0) - 0.30061936))) - (x5 * 3.0095744)) - 0.2399388"
27,15.84838,"((abs(x3) + ((-4.8657846 * log(abs(x2))) + (1.2632123 + (((x0 * x1) * (5.9957004 * x0)) - 1.0073296)))) - (x5 * 3.0096986)) - abs(x10)"
28,15.750376,"((((x0 * x1) * (5.9957004 * x0)) - 1.0073296) + (((-4.8657846 * log(abs(x2))) + 1.2632123) + ((abs(x3) - (x5 * 3.0096986)) - 0.797813))) + x17"
