Complexity,Loss,Equation
1,0.0027074886,"DxM0"
3,0.0017429692,"Linc0_t_2 * 53.87577"
5,0.0011105856,"(Linc0_t_2 + DxM0_2) * 51.328766"
7,0.0010346688,"DxM0 + ((Linc0_t_2 + DxM0_2) * 45.13336)"
9,0.0009842964,"(Linc0_t_2 * 42.392185) + ((DxM0 + DxM0_2_t_2) * 3.2451735)"
11,0.0009807977,"((Linc0_t_2 * 43.561935) + DxM0) + ((DxM0 * 1.2806036) + DxM0)"
13,0.0009695837,"(1.8697939 * xM0_t) + ((Linc0_t_2 * 42.341743) + ((DxM0 + DxM0) * 1.2478658))"
15,0.00096211396,"((xM0_t * 1.8697939) + (Linc0_t_2 * 42.341743)) + (((DxM0 + DxM0) * 1.5117797) - xM0_t_2)"
