Complexity,Loss,Equation
1,1.009688,"-0.02854582"
3,0.99975246,"x1 * 0.10774249"
5,0.9886304,"x32 * (x17 * -0.14171599)"
6,0.98266965,"(square(x39) * 0.09898449) * x38"
7,0.9797581,"((x30 * x42) + x1) * 0.10965053"
8,0.97725046,"((square(x39) - x47) * x38) * 0.08558665"
9,0.96969277,"0.115631506 * ((x42 * x30) + (x38 + x1))"
11,0.9559555,"(x1 + ((x42 * (x42 + x30)) + -1.1896354)) * 0.13999783"
13,0.94513786,"(x1 + ((((x42 + x30) - x13) * x42) + -1.2395648)) * 0.12807184"
15,0.93885714,"(((x22 + ((x42 * (x42 + x30)) + x1)) - x45) + -1.2023318) * 0.1194374"
20,0.9328646,"((x1 + (((x30 + x42) * x42) + ((x38 - x45) - (square(x35) * 0.53243035)))) * 0.1177962) + -0.086667225"
